year,rank,artist,title,id
1978,89,High Inergy,You Can't Turn Me Off (In The Middle Of Turning Me On),26nSERrbckoQLVyrJSOXiN
1978,90,Linda Ronstadt,It's So Easy,6AZyiAl6mr3Jcp6AlmiQwF
1978,91,Odyssey,Native New Yorker,7K9Wbyz3tw65D6fTvNrvyy
1978,92,Parliament,Flashlight,6VSm4HuSiOGWjbt6zpPnvh
1978,93,Boston,Don't Look Back,4QySZtWymRGNgrwxZOODKF
1978,94,Electric Light Orchestra,Turn To Stone,1Pd1h30mgU05QkWYhgFzwt
1978,95,Eruption,I Can't Stand The Rain,2SWmfd8iv4CiBOztWJebux
1978,96,Bob Welch,Ebony Eyes,4OLRw2NSxCyNkfCs8Uwvwg
1978,97,ABBA,The Name Of The Game,1lDo24S34NvI1pAg7Oxldc
1978,98,Rita Coolidge,We're All Alone,4tdp6fQQpvZRdSpvG9Gq3g
1978,99,Bob Seger and The Silver Bullet Band,Hollywood Nights,5VbePtZp1at8gH990zVyTI
1978,100,Steely Dan,Deacon Blues,61AK5ICbKk20h1dFS3mXuu
1977,1,Rod Stewart,Tonight's The Night (Gonna Be Alright),10LRRKPmx8uHcSxLVWK0ct
1977,2,Andy Gibb,I Just Want To Be Your Everything,5EdlwzcgIAYs2HGvOnczPN
1977,3,Emotions,Best Of My Love,2M2WJ7gBlcKNxdhyfPp9zY
1977,4,Barbra Streisand,"Love Theme From ""A Star Is Born""",2IcqY68BxP1ONPi3ME6aje
1977,5,Hot,Angel In Your Arms,54NBp3hINVro8rQF7JWQCF
1977,6,Kenny Nolan,I Like Dreamin',4wlRO5dyyO7jYrzs2PltV8
1977,7,Thelma Houston,Don't Leave Me This Way,4Af8yzidDPc520TFd4TmkE
1977,8,Rita Coolidge,(Your Love Has Lifted Me) Higher And Higher,79lgREPN0vOC5MCiqNAsDF
1977,9,Alan O'Day,Undercover Angel,0FCsjEXsqWjerWWwUutCsy
1977,10,Mary MacGregor,Torn Between Two Lovers,4VIpspaQ1frWWzTj8suyHR
1977,11,K.C. and The Sunshine Band,I'm Your Boogie Man,22MHlWaGSTb1ocOLIoz8yg
1977,12,ABBA,Dancing Queen,0GjEhVFGZW8afUYGChu3Rr
1977,13,Leo Sayer,You Make Me Feel Like Dancing,3DZ11M7LSpVQzYHnFx3i95
1977,14,Jimmy Buffett,Margaritaville,4EEjMyQub6tgFVshlM9j1M
1977,15,Electric Light Orchestra,Telephone Line,3SPcBPzvbmWLl8NU5efx4W
1977,16,Pablo Cruise,Whatcha Gonna Do?,4rdpDJkYUvqUwTLxoIjLXJ
1977,17,Peter McCann,Do You Wanna Make Love?,2aFCGbcKwcGLXzNL3sTW60
1977,18,Stevie Wonder,Sir Duke,4RQgqR09VmHn345vRhKQ6T
1977,19,Eagles,Hotel California,40riOy7x9W7GXjyGp4pjAv
1977,20,Marvin Gaye,"Got To Give It Up, Pt. 1",7ohR0qPH6f2Vuj2pUNanJG
1977,21,Bill Conti,"Theme From ""Rocky"" (Gonna Fly Now)",7iXYRR70wewzVYzWScm99j
1977,22,Glen Campbell,Southern Nights,7kv7zBjMtVf0eIJle2VZxn
1977,23,Daryl Hall and John Oates,Rich Girl,5E3P9e1hvjyIOlFyqNB5eD
1977,24,Leo Sayer,When I Need You,2YwiE0KVhqwIiT4OfT0SFk
1977,25,Sylvers,Hot Line,6SrvyfmAxkLt9CULhf9a49
1977,26,Rose Royce,Car Wash,07RgAeKIlahtqeCw25SkTu
1977,27,Marilyn McCoo and Billy Davis Jr.,You Don't Have To Be A Star,5dKs2LWrpnL1BOS0d34kHE
1977,28,Steve Miller Band,Fly Like An Eagle,3e0FzZjTXOUtiJGSClOBrI
1977,29,David Soul,Don't Give Up On Us,23IWhAK0cYRwnBT5EE8i3u
1977,30,Stephen Bishop,On And On,0Vth3l4XAo8hNYmxjzhr2y
1977,31,Foreigner,Feels Like The First Time,3Bk7vWPz0VMsIQRbLjGdjM
1977,32,Climax Blues Band,Couldn't Get It Right,7CtXiYlGkd69Z1hxD38Rt6
1977,33,Commodores,Easy,1JQ6Xm1JrvHfvAqhl5pwaA
1977,34,Jennifer Warnes,Right Time Of The Night,2XKMIB0VzXF22pJpBKV6xn
1977,35,Natalie Cole,I've Got Love On My Mind,5Zclj5e4Jv0Zo9FU9pDmPY
1977,36,Manfred Mann's. Earth Band,Blinded By The Light,3u2s7Dppp5ID2MxKnqxFyh
1977,37,Barry Manilow,Looks Like We Made It,3QqO9FxVrikwo7kS5ls3kQ
1977,38,Atlanta Rhythm Section,So In To You,458X4NiZNjnKzKxSjst0mz
1977,39,Fleetwood Mac,Dreams,0ofHAoxe9vBkTCp2UQIavz
1977,40,Jacksons,Enjoy Yourself,3D97kRhZprR6RumFhDFIr4
1977,41,Brick,Dazz,5gQCUf4lfy6GpuhdPzxQ6B
1977,42,Peter Frampton,I'm In You,03zB9duFz1JqLxAIYvGdac
1977,43,Kenny Rogers,Lucille,15ADURMdkO25JGD5mIcodM
1977,44,10cc,The Things We Do For Love,6KEWtSOGKpIXGw6l1uJgsR
1977,45,Shaun Cassidy,Da Doo Ron Ron,0BTjoeNHz0mSjXCZO4hzad
1977,46,James Taylor,Handy Man,70aUjWZmd9F3bRSsR4DwAJ
1977,47,"Crosby, Stills and Nash",Just A Song Before I Go,4dAN7KcWCWx5jV6dpwtfvN
1977,48,Alice Cooper,You And Me,5k68ZFktJA3JlRfenOJA9y
1977,49,Johnny Rivers,Swayin' To The Music (Slow Dancin'),5N6TyNtfquQmmU9o9snjq1
1977,50,Andrew Gold,Lonely Boy,4V0uQkCIquydgfUtfSnctU
1977,51,Stevie Wonder,I Wish,74MfBIVOVHzQiJqfJ1dgTo
1977,52,Fleetwood Mac,Don't Stop,7FfRc1IzzlSz8k242zAoki
1977,53,Heart,Barracuda,4KfSdst7rW39C0sfhArdrz
1977,54,Brothers Johnson,Strawberry Letter 23,00kvKlIvfzQLSi6T2zwXuS
1977,55,Bob Seger and The Silver Bullet Band,Night Moves,6UBjSnyP1O5W5ndJoO9vUk
1977,56,Helen Reddy,You're My World,7Iy9xMcBIzHvuQtYrU0MZn
1977,57,Marshall Tucker Band,Heard It In A Love Song,3T3aWHBbX85hqRPsd8vhJB
1977,58,Kansas,Carry On Wayward Son,4DMKwE2E2iYDKY01C335Uw
1977,59,Eagles,New Kid In Town,6Zyz8lsnMFpIrCTuvGurCB
1977,60,Barbra Streisand,My Heart Belongs To Me,7u2FvRYl39hmNHklBlsjkm
1977,61,Engelbert Humperdinck,After The Lovin',0kFbymwTef1j4nIm8avRQH
1977,62,Steve Miller Band,Jet Airliner,2zI3bUYn2pcF27of6i2oqK
1977,63,Burton Cummings,Stand Tall,09iNklF46FPm5K55q2ibvr
1977,64,Elvis Presley,Way Down,1Ya87xcJInskhE5joOq9tP
1977,65,Barry Manilow,Weekend In New England,5XWmnuSMexMy6WRYz5rSfq
1977,66,Ronnie Milsap,It Was Almost Like A Song,5fO4iEznH83cwSHZLFz2lQ
1977,67,Sanford Townsend Band,Smoke From A Distant Fire,62obgbkuUt75nDIiIcLI4T
1977,68,Foreigner,Cold As Ice,1DBz0D47S7T5qYtuJa6bYQ
1977,69,Dean Friedman,Ariel,2j78lPDRu9HcN3X817CmR2
1977,70,Bread,Lost Without Your Love,78DSnVdZiuakQPwV0ler7s
1977,71,Meco,Star Wars Theme-Cantina Band,2OY6IlCebVV1gz2IkgzOXd
1977,72,Floaters,Float On,0i38ukkDaXt4bCP0osIbz0
1977,73,David Dundas,Jeans On,0uN4g8yIAUpbyjcLhn79t7
1977,74,Boz Scaggs,Lido Shuffle,2NtqZmfRIDkXJ2YvY2Kv1F
1977,75,K.C. and The Sunshine Band,Keep It Comin' Love,6Gk9UycMe8i9PzRysKtbXj
1977,76,Bay City Rollers,You Made Me Believe In Magic,7yeBJkPnqcHCk1P08Z8K9d
1977,77,Electric Light Orchestra,Livin' Thing,2hdNya0b6Cc2YJ8IyaQIWp
1977,78,Supertramp,Give A Little Bit,6XUHsYE38CEbYunT983O9G
1977,79,Shaun Cassidy,That's Rock 'N' Roll,0VZ8HejqjGgKtotIvBfvd9
1977,80,Bee Gees,Love So Right,2rVxsVGLFssDfM5B9BUL0K
1977,81,Spinners,The Rubberband Man,2rDiGgSXkPDNZtgX45i6Y3
1977,82,Alice Cooper,I Never Cry,7y5mfSJLUmPYmrI5hcCWnT
1977,83,Carly Simon,Nobody Does It Better,49RUdNvwSiUTC8fBh4KKoC
1977,84,Sylvers,High School Dance,5P3LxfUmszjc4N3qJ0busH
1977,85,Kenny Nolan,Love's Grown Deep,5U7BnxhqyhVJJH3xb4Mbya
1977,86,Joe Tex,Ain't Gonna Bump No More (With No Big Fat Woman),0XXjBRi5sNWojqxmYJGiA2
1977,87,Rose Royce,I Wanna Get Next To You,2jTXdpZmF7YooCDzScVVp9
1977,88,Queen,Somebody To Love,4rDbp1vnvEhieiccprPMdI
1977,89,Captain and Tennille,Muskrat Love,3NRiJ7XFMALvrXXB1oRBFO
1977,90,Aerosmith,Walk This Way,5SZ6zX4rOrEQferfFC2MfP
1977,91,Dr. Buzzard's Original Savannah Band,Whispering-Cherchez La Femme-C'est Si Bon,5endSWellqnUqEIO2OOdzj
1977,92,Al Stewart,Year Of The Cat,1ipTZLku5dokoSDCLRWoO9
1977,93,Heatwave,Boogie Nights,20zOIoex7YchUh87d8tlvg
1977,94,Fleetwood Mac,Go Your Own Way,62ttPNBTYlmLR3WywkYzMy
1977,95,Elton John,Sorry Seems To Be The Hardest Word,6F9jdzX7CfixvCsCkW7zw9
1977,96,B.J. Thomas,Don't Worry Baby,0pc35JLm02Lzx7SiXp3jrY
1977,97,ABBA,"Knowing Me, Knowing You",798cuJeotvXP8UVa8GJPnD
1977,98,Leo Sayer,How Much Love,1BltsZbWBczTcy4llQFxiy
1977,99,London Symphony Orchestra,Star Wars (Main Title),3UqSTlEwO5spY8YL3GfQGv
1977,100,C.J. and Co.,Devil's Gun,4soj212onKKCCClTcbWQj6
1976,1,Wings,Silly Love Songs,3uiMBldZ07pW0ySHDX5gzE
1976,2,Elton John and Kiki Dee,Don't Go Breaking My Heart,7HW5WIw7ZgZORCzUxv5gW5
1976,3,Johnnie Taylor,Disco Lady,1tMyqN7bNCokdg7jWgKPc8
1976,4,Four Seasons,"December, 1963 (Oh, What A Night)",7ePFDzrnLt3Ynqgy2UFWri
1976,5,Wild Cherry,Play That Funky Music,5uuJruktM9fMdN9Va0DUMl
1976,6,Manhattans,Kiss And Say Goodbye,6roaUdrIQUlTcujSFLtYKI
1976,7,Miracles,Love Machine (Part 1),1b833AsiKCEhLLxmdQu9Hw
1976,8,Paul Simon,50 Ways To Leave Your Lover,6Qb7gtV6Q4MnUjSbkFcopl
1976,9,Gary Wright,Love Is Alive,5vVuiXoHyRGxJeCaHUpgae
1976,10,Walter Murphy and The Big Apple Band,A Fifth Of Beethoven,1hR3TNe1neCWRQatSVOFfX
1976,11,Daryl Hall and John Oates,Sara Smile,1qjrYozGqc7upUgfN776lZ
1976,12,Starland Vocal Band,Afternoon Delight,5Yq58BC5k14EVUJ63cmg8g
1976,13,Barry Manilow,I Write The Songs,5VU6nvX3BqkqBmOJ2d9vhW
1976,14,Silver Convention,"Fly, Robin, Fly",4Wr14AISsCuBGdkA6rids4
1976,15,Diana Ross,Love Hangover,4UqPeeSyRt59KZmC0aA2Ni
1976,16,Seals and Crofts,Get Closer,5Eq0mobXSnyWu1dpE6lSdY
1976,17,Andrea True Connection,"More, More, More",4hepyFFOO9I7oZCNn3T2sz
1976,18,Queen,Bohemian Rhapsody,4u7EnebtmKWzUH433cf5Qv
1976,19,Dorothy Moore,Misty Blue,20JcxdRw8gvqTY1EEpYxHb
1976,20,Sylvers,Boogie Fever,0vE1E6ZNJGlCHPe95z5Orl
1976,21,England Dan and John Ford Coley,I'd Really Love To See You Tonight,0ywn1mAGr0E8N5p32JwuHB
1976,22,Hot Chocolate,You Sexy Thing,714hERk9U1W8FMYkoC83CO
1976,23,Nazareth,Love Hurts,5g1rzUEyVFNr2i4ifEjlVN
1976,24,Silver Convention,Get Up And Boogie,6kkHnD5hJK75kHRRR2zUJG
1976,25,Eagles,Take It To The Limit,2cWHN0WK52RGAWHgaDamUA
1976,26,K.C. and The Sunshine Band,"(Shake, Shake, Shake) Shake Your Booty",4GiYNS2SYkNcAkB3mTFQr1
1976,27,Commodores,Sweet Love,3W7sJgfcVgR3ifmFxid141
1976,28,Maxine Nightingale,Right Back Where We Started From,7mSUMlp8ttG8H00RePyZ5J
1976,29,Rhythm Heritage,"Theme From ""S.W.A.T""",5x9xxVr7nJ9xMfDIW02Nv3
1976,30,Ohio Players,Love Rollercoaster,1hRDHWWealh2Pk3fnpIe75
1976,31,Bee Gees,You Should Be Dancing,2xiOdusRnZezQok1RgLNeS
1976,32,Lou Rawls,You'll Never Find Another Love Like Mine,6OylYIXrIH2E3hgg7Dqz5M
1976,33,David Bowie,Golden Years,4JRem7xHp2l0kmUvt9zCKu
1976,34,Starbuck,Moonlight Feels Right,7sfMjwBcAatrNH46rn1YsK
1976,35,Dr. Hook,Only Sixteen,7c52LVpkxq3dzMEkDWiQyw
1976,36,Bellamy Brothers,Let Your Love Flow,064SVQsmWl5EF0zahmzkQk
1976,37,Gary Wright,Dream Weaver,74DrA5fFoGSy4xgkZarZtP
1976,38,Vicki Sue Robinson,Turn The Beat Around,1kR8zUFIRLXpk1v9aC2VcA
1976,39,Captain and Tennille,Lonely Night (Angel Face),0qgsctXeEVnUwgGESn3vW4
1976,40,Eric Carmen,All By Myself,0AQqrtK1pULuwZUXhwaaDz
1976,41,Donna Summer,Love To Love You Baby,6Szw3sQC5Zssr15AJsUY9J
1976,42,Donny and Marie Osmond,Deep Purple,2kvJ74DlppV6djUVeWa1P1
1976,43,Diana Ross,"Theme From ""Mahogany""",6qNCLr8GOZOMZJKjfIhxiE
1976,44,Rufus,Sweet Thing,69eoS6bEWWfMac4TL36UiM
1976,45,K.C. and The Sunshine Band,That's The Way I Like It,6btQcl1DiPDcCcgJP5Jl2w
1976,46,Dr. Hook,A Little Bit More,3I7bYwN9cMsXm5HqEH76Vv
1976,47,Henry Gross,Shannon,4IYoyOVK9oQyJS1QZt5Vyj
1976,48,Chicago,If You Leave Me Now,0KMGxYKeUzK9wc5DZCt3HT
1976,49,Boz Scaggs,Lowdown,0nlZjTPzW6S9JIESuGfImT
1976,50,Peter Frampton,Show Me The Way,7s5YLzLZvWffXgsd6JCZ0H
1976,51,Aerosmith,Dream On,7mN0AL5ZsYMxJOftvVclOi
1976,52,O'Jays,I Love Music (Pt. 1),3pwDUsSf417vA5yudKHnw8
1976,53,Fleetwood Mac,Say You Love Me,6lrQo6KAYvb92MGk6ZuZlt
1976,54,Paul Anka,Times Of Your Life,3qLEJWPDvlgJM2eOXGBPbw
1976,55,Cliff Richard,Devil Woman,2oRn0QuaWQ1hragGQ7XZ9s
1976,56,Elvin Bishop,Fooled Around And Fell In Love,6BJTagJUFeUxHpVWxTmatw
1976,57,C.W. McCall,Convoy,6dGWq08LXuIw6T2oUeHECh
1976,58,John Sebastian,Welcome Back,2pS6zWWQCpO0IVEBIbzJh8
1976,59,"Earth, Wind and Fire",Sing A Song,5W5FVsgGCe3T9nIMkiXqNo
1976,60,Tavares,Heaven Must Be Missing An Angel,6J9paEX8rcBYuAIawdnzUj
1976,61,Brothers Johnson,I'll Be Good To You,1mo1tQypPi59Unv8vWuNbL
1976,62,Captain and Tennille,Shop Around,3maAFCOtAdJElV8gdU5GG4
1976,63,Bay City Rollers,Saturday Night,78zYiMv9yNTHgmm6kaUPCm
1976,64,Elton John,Island Girl,1H7x0bYvO4rwUOb8fQXfEk
1976,65,Staple Singers,Let's Do It Again,4KLGU4WmcXXEbDfQmpYSAP
1976,66,Wings,Let 'Em In,37RqEET1SYQaAcHDxDQLZY
1976,67,Wing and A Prayer Fife and Drum Corps,Baby Face,Not in spotify
1976,68,George Benson,This Masquerade,7GkaclZPWxJujsylkMetsW
1976,69,Electric Light Orchestra,Evil Woman,777NOXupZkFdg8zlPMoVqc
1976,70,Silver,Wham Bam,3qrEG6rQ9Qm72MNWeUKKiU
1976,71,Keith Carradine,I'm Easy,2fOvZexdYmgJgVus0Hwu7Z
1976,72,Harold Melvin and The Bluenotes,Wake Up Everybody (Pt. 1),3eHNSYj3seUSCUA3NCGfeI
1976,73,War,Summer,7ql71hBakyMi0Lxiq3Mugs
1976,74,John Travolta,Let Her In,24EwxGKXNuw49xDIkYFY82
1976,75,Sweet,Fox On The Run,0MgPF1bNdUeCeI3rXwY9uq
1976,76,Fleetwood Mac,Rhiannon (Will You Ever Win),4fbwTO3DJ2qryMddov9RbB
1976,77,Beatles,Got To Get You Into My Life,3tGhRLgcCP6SIZU3tbGl7l
1976,78,Bee Gees,Fanny (Be Tender With My Love),7KUHpRlZQR91SLflhsQCg9
1976,79,"Earth, Wind and Fire",Getaway,67J6NR2Tdl0h2epWHcCBBN
1976,80,Daryl Hall and John Oates,She's Gone,1z4SCSPGIhOM0CFw327Nns
1976,81,Beach Boys,Rock And Roll Music,0qbVccbQLEMbfJcI5wNLTJ
1976,82,Orleans,Still The One,3fpbUeDI0oOUOpS4FULLrc
1976,83,Queen,You're My Best Friend,4vhVDkSx9RSb2k6mWFMYNI
1976,84,Jefferson Starship,With Your Love,62NJcC5piTuieIFiDZxiz1
1976,85,Foghat,Slow Ride,4MYb7NWLwXNDB7bYs3HeX8
1976,86,Ohio Players,Who'd She Coo,4dsgrEzZtIBnWGIVqBCxg7
1976,87,David Ruffin,Walk Away From Love,5cAGsX0EzCqKuQr7nui6T7
1976,88,Peter Frampton,"Baby, I Love Your Way",1ksayCHVLH4eKFm43GFokU
1976,89,Candi Staton,Young Hearts Run Free,0qK2sv9zULRMfrZRm7XStc
1976,90,Neil Sedaka,Breaking Up's Hard To Do,7utoClKnLShFg6u6dZ20gp
1976,91,Bay City Rollers,Money Honey,5fPgZkaDR5VfkObCsQfbLv
1976,92,Parliament,Tear The Roof Off The Sucker,4XRkQloZFcRrCONN7ZQ49Y
1976,93,Larry Groce,Junk Food Junkie,00HnYt4dGTSZJIxywDcs7P
1976,94,Barry Manilow,Tryin' To Get The Feeling Again,3IBQzAK4iqnqjklEWg5eJ6
1976,95,Kiss,Rock And Roll All Nite,6KTv0Z8BmVqM7DPxbGzpVC
1976,96,Rick Dees,Disco Duck,4GcDFfl7XSHZSuWZKhhvFb
1976,97,Thin Lizzy,The Boys Are Back In Town,43DeSV93pJPT4lCZaWZ6b1
1976,98,Steve Miller Band,Take The Money And Run,1ZhrREyOOeFV6TxDOyiPwu
1976,99,Who,Squeeze Box,0SvROJ3KYQVlFSdA5cjk6S
1976,100,Glen Campbell,Country Boy (You Got Your Feet In L.A.),26VJ8gPhehyHC3A9TbjUcN
1975,1,Captain and Tennille,Love Will Keep Us Together,4pCNJwixy2ImFncaPY2yE2
1975,2,Glen Campbell,Rhinestone Cowboy,7kUyEpjTz8Q1loiC1xlF07
1975,3,Elton John,Philadelphia Freedom,5wzEKaovqFK2LXKKzScukl
1975,4,Freddy Fender,Before The Next Teardrop Falls,3awuorsQsio2PUOvzq3hpd
1975,5,Frankie Valli,My Eyes Adored You,17gLun6UCPoS4jXL5E2hhM
1975,6,"Earth, Wind and Fire",Shining Star,0RgcOUQg4qYAEt9RIdf3oB
1975,7,David Bowie,Fame,1PehfITh0TTRx3LkDdV4h3
1975,8,Neil Sedaka,Laughter In The Rain,7baEqeZB8yuAqhMqG6qepN
1975,9,Eagles,One Of These Nights,608xszaAxVh4m7NcKJiAbF
1975,10,John Denver,Thank God I'm A Country Boy,0WeeAIlrVMfKK3qcSNcrKA
1975,11,Bee Gees,Jive Talkin',4t0Pj3iBnSCZv5pDEPNmzG
1975,12,Eagles,Best Of My Love,5MLLuLqPdUlx8bfKtdkLwO
1975,13,Minnie Riperton,Lovin' You,4twhYPDyCP6ICeW3TtQVxP
1975,14,Carl Douglas,Kung Fu Fighting,40NRm1ZLvZpUSCUXAGGZ8J
1975,15,Doobie Brothers,Black Water,3x1v32I3SZNvC7q7bDhcGm
1975,16,Sweet,Ballroom Blitz,6k6j3ZUljY1QLTMbc8VqB0
1975,17,B.J. Thomas,(Hey Wont You Play) Another Somebody Done Somebody Wrong Song,4cGujlCrKqkpAMFetoFMSE
1975,18,Tony Orlando and Dawn,He Don't Love You (Like I Love You),0XaaoZUWQFzcFiQbXKhABU
1975,19,Janis Ian,At Seventeen,1N0ChshCrLh8qqD3yWsg72
1975,20,Average White Band,Pick Up The Pieces,2H5nsVLjDwWsxfyajm0lVS
1975,21,Van McCoy and The Soul City Symphony,The Hustle,75PHqzep3Lf11sIYP5ps5q
1975,22,Labelle,Lady Marmalade,3GGcwG519BTMdvMeFy7meT
1975,23,War,Why Can't We Be Friends?,7Bz8yww6UMbTgTVLG6zbI4
1975,24,Major Harris,Love Won't Let Me Wait,7eQyTHRRxYkyUh8JRNOw09
1975,25,Stevie Wonder,Boogie On Reggae Woman,1xTfQiHbhB2Bj2B9dlAojb
1975,26,Freddy Fender,Wasted Days And Wasted Nights,0Ao3qWJKueyfs3iqwGN30F
1975,27,Isley Brothers,"Fight The Power, Pt. 1",5q5qmdfdJAVOv1mbSk7xxN
1975,28,Helen Reddy,Angie Baby,7Jx87mZSCjUWlVDCLiRFK6
1975,29,Ozark Mountain Daredevil,Jackie Blue,1R9EHsvzpXwOvlGkgDmE55
1975,30,Ohio Players,Fire,01kmJXmeQaNlSZFRyFlSmz
1975,31,Pilot,Magic,500h8jAdr7LvzzXlm1qxtK
1975,32,Carpenters,Please Mr. Postman,6RMo3zv9VjmcGi4V5O3cOL
1975,33,America,Sister Golden Hair,5VSAonaAPhhGn0G7hMYwWK
1975,34,Elton John,Lucy In The Sky With Diamonds,7wBmWdMs0cWeWZGFBhJeOB
1975,35,Barry Manilow,Mandy,6iXQrhhgBisdfvS34EMTZ3
1975,36,Olivia Newton-John,Have You Never Been Mellow,0xKW6CdJDhgWTOMYdIPTvb
1975,37,Barry Manilow,Could It Be Magic,6FDrn47S3Q4s9rhLHm4um0
1975,38,Harry Chapin,Cat's In The Cradle,2obblQ6tcePeOEVJV6nEGD
1975,39,Michael Murphy,Wildfire,5qZXWEMZq1EwxerE6uQBOv
1975,40,Jessi Colter,I'm Not Lisa,2G9HPwBaHica41sMtQ7QvX
1975,41,Wings,Listen To What The Man Said,2Ri2AwoGX3yllyllN5gy9g
1975,42,10cc,I'm Not In Love,5HQEmiV2lKnSO6qa2fsR7x
1975,43,Billy Swan,I Can Help,4oW1lGOw5Q5OLvoJv92qoE
1975,44,"Hamilton, Joe Frank and Reynolds",Fallin' In Love,4LUGyzMUXBQdBZsrBxylMZ
1975,45,Morris Albert,Feelings,6OfAaE2skMyNtZtzhlpA5q
1975,46,Sammy Johns,Chevy Van,31S6oGx81hVIjWz6cu5oNw
1975,47,Linda Ronstadt,When Will I Be Loved,5jPPjNMIi1rD6BvQqxhJh5
1975,48,Barry White,"You're The First, The Last, My Everything",3rqXP37YkEnizabzjM7uIu
1975,49,Olivia Newton-John,Please Mr Please,1lL1jDnZTH60djVb6vKIQj
1975,50,Linda Ronstadt,You're No Good,23DZLSxCK6kM8FF2RlzKDl
1975,51,Bazuka,Dynomite,3HynI3fAnfydE5hwvcPpdQ
1975,52,Blackbyrds,Walking In Rhythm,65vssm44ghOVf4tBZMY2AE
1975,53,Gladys Knight and The Pips,The Way We Were / Try To Remember,0bjLBTsge0KYD47MpydSIC
1975,54,Melissa Manchester,Midnight Blue,0N3qcAXZM06zaTKm7JCtIh
1975,55,Sugarloaf,"Don't Call Us, We'll Call You",03rP9jQMCTb2KLSckFrIwi
1975,56,Phoebe Snow,Poetry Man,3F7RwHTcGs1TTjl2zEupUr
1975,57,Ace,How Long,4AjKVyNUMdUveKK5OH1OJD
1975,58,B.T. Express,Express,6J8pWkYmbF41G5J7ZjPdV6
1975,59,"Earth, Wind and Fire",That's The Way Of The World,0RgcOUQg4qYAEt9RIdf3oB
1975,60,Styx,Lady,1wpRglLhQ092N1rftlDMD3
1975,61,Grand Funk,Bad Time,2DL5cXb2F3nvggbyTiNhzc
1975,62,Alice Cooper,Only Women Bleed,59xDvLlKHcLI0c9CSmzxSN
1975,63,Carol Douglas,Doctor's Orders,0mOIj8tjNHcOBWSTGXmGVr
1975,64,K.C. and The Sunshine Band,Get Down Tonight,3Tk2wvM611ZwtpkJXCZqA3
1975,65,Joe Cocker,You Are So Beautiful / It's A Sin When You Love Somebody,0Q4FBn52tglZ02DCrAY8j0
1975,66,Paul Anka and Odia Coates,One Man Woman-One Woman Man,218AiunmmYDSPVKgCTa4Q7
1975,67,Bad Company,Feel Like Makin' Love,112mN2fDN1YnWyI4Vj5V32
1975,68,James Taylor,How Sweet It Is (To Be Loved by You),2RwFdFIN9JAyVUzevwkzez
1975,69,Orleans,Dance With Me,2GORop0i2cyx8C0A3JzL44
1975,70,Average White Band,Cut The Cake,6kMAks5yWvOerqcsYbZs19
1975,71,Gloria Gaynor,Never Can Say Goodbye,0ku3YaqOmd9p1MY81CBNKj
1975,72,Paul Anka,I Don't Like To Sleep Alone,5wxryeO5FKBJIrVcCPGVib
1975,73,Donny and Marie Osmond,Morning Side Of The Mountain,2sIyyRaeUp9oOjejrPkCPc
1975,74,Grand Funk,Some Kind Of Wonderful,1cU34sZG9kF4FYHCoAD0Ib
1975,75,Three Degrees,When Will I See You Again,2k3b3uzuEQJLmSV9BlSZTM
1975,76,Joe Simon,"Get Down, Get Down (Get On The Floor)",2Hzs6ko3wP4pUe4xvxDf5Q
1975,77,John Denver,I'm Sorry / Calypso,2eD5bmknmcojiCxoKpvVTI
1975,78,Queen,Killer Queen,0SA903LGHxe4ExdRY2SqVH
1975,79,Eddie Kendricks,Shoeshine Boy,1vIsPpjkRBJyFBbYdQNopN
1975,80,B.T. Express,Do It (Til You're Satisfied),4lnQfs7AmQm6dqCaNMDJLr
1975,81,Electric Light Orchestra,Can't Get It Out Of My Head,1f94GhohgeVq9SNwyFI691
1975,82,Al Green,Sha-La-La (Make Me Happy),2J9ChZBgjDLdGaIKdKQcP0
1975,83,America,Lonely People,5coTcHT7K8O3G97y9T4LOU
1975,84,Rufus,You Got The Love,4y1vMFRC4T2P43ovfvOor7
1975,85,Mike Post,The Rockford Files,5ZX5pIdGQaeHxtHHe7v6ku
1975,86,Tavares,It Only Takes A Minute,5DEy8wVNCdJdAGNsOWxmVQ
1975,87,Ringo Starr,No No Song / Snookeroo,2YnZugg0pdEkAtSHR4dwFo
1975,88,Paul McCartney and Wings,Junior's Farm / Sally G,3tb9f0WFZFBk8Q5KWsNaIL
1975,89,Jethro Tull,Bungle In The Jungle,6YA1LnVI98LXUmtMKs3fIk
1975,90,Leo Sayer,Long Tall Glasses (I Can Dance),1EPyHDLjefDI9lWM4CyguZ
1975,91,Elton John,Someone Saved My Life Tonight,7wfVhQbInlrp92VTyi4gx3
1975,92,Ray Stevens,Misty,7uomyxZYl0CXHEgVphykOB
1975,93,Neil Sedaka,Bad Blood,3KpOGEQQsxnSy0GaI3DSgw
1975,94,Carpenters,Only Yesterday,3vx3Kl3WdbuLwvlHcNTzjw
1975,95,Dwight Twilley Band,I'm On Fire,4etVLoQK3znrv8bVC8grsE
1975,96,Ringo Starr,Only You,42eZC1LaQ3qioZWVLisVT6
1975,97,Amazing Rhythm Aces,Third Rate Romance,1oRvLqwJowH9JU0uO1iVzA
1975,98,Bachman-Turner Overdrive,You Aint Seen Nothin' Yet / Free Wheelin',1PXG5cwmM74RnNMhL2F8Zv
1975,99,Frankie Valli,Swearin' To God,4MZGNMoFjCk2ZCJvANcpeb
