year,rank,artist,id,genres,popularity,followers
2011,98,Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,"['dance pop', 'pop', 'pop rap']",75,821976
2011,99,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'pop', 'post-teen pop']",75,3257553
2011,100,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",79,3802250
2010,1,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"['dance pop', 'pop']",91,7262691
2010,2,Taylor Swift,06HL4z0CvFAxyc27GXpf02,"['dance pop', 'pop', 'post-teen pop']",89,19147453
2010,3,Eminem,7dGJo4pcD2V6oG8kP0tJRR,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",93,25932471
2010,4,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",70,2421934
2010,5,Ke$ha,6LqNN22kT3074XbTVUrhzX,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",79,4453723
2010,6,Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",82,6853502
2010,7,The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,"['dance pop', 'pop', 'pop rap']",79,3365730
2010,8,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",88,27254851
2010,9,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",90,31096453
2010,10,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",98,35712255
2010,11,Katy Perry,6jJ0s89eD6GaHleKKya26X,"['dance pop', 'pop', 'post-teen pop']",85,12673193
2010,12,Susan Boyle,1qAuetfG6mhtDgsVIffWQc,['operatic pop'],55,116628
2010,13,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,"['dance pop', 'pinoy hip hop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",84,6678960
2010,14,B.o.B,5ndkK3dpZLKtBklKjxNQwT,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop']",76,1525934
2010,15,Taio Cruz,6MF9fzBmfXghAz953czmBC,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",72,1485652
2010,16,Train,3FUY2gzHeIiaesXtOAdB7A,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",76,2720812
2010,17,Ludacris,3ipn9JLAPI5GUEo4y4jcoi,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",78,1592859
2010,18,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,"['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap music', 'urban contemporary']",80,4093699
2010,19,Michael Buble,1GxkXlMwML1oSg5eLPiAz3,"['adult standards', 'canadian pop', 'lounge']",78,3062422
2010,20,Lil Wayne,55Aa2cqylxrFIXC767Z865,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",91,7686851
2010,21,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",80,6054023
2010,22,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,"['dance pop', 'pop', 'post-teen pop']",91,20623361
2010,23,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'pop', 'post-teen pop']",75,3257553
2010,24,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,"['dance pop', 'pop', 'post-teen pop']",84,8442273
2010,25,Zac Brown Band,6yJCxee7QumYr820xdIsjo,"['contemporary country', 'country', 'country road', 'modern country rock']",76,1451598
2010,26,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",82,4742934
2010,27,Adam Lambert,6prmLEyn4LfHlD9NnXWlf7,"['dance pop', 'idol', 'pop', 'post-teen pop']",65,862867
2010,28,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,['pop'],85,9704638
2010,29,Young Money,5OrB6Jhhrl9y2PK0pSV4VP,"['dirty south rap', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",66,1221999
2010,30,Andrea Bocelli,3EA9hVIzKfFiQI0Kikz2wo,"['classical tenor', 'operatic pop']",72,984349
2010,31,Iyaz,5tKXB9uuebKE34yowVaU3C,"['dance pop', 'pop rap', 'post-teen pop']",68,431457
2010,32,Owl City,07QEuhtrNmmZ0zEcqE9SF6,"['modern rock', 'pop', 'pop punk', 'pop rock', 'post-teen pop']",72,1677485
2010,33,John Mayer,0hEurMDQu99nJRq8pTxO14,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",87,3628782
2010,34,Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,"['dance pop', 'pop', 'pop rap']",75,821976
2010,35,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",92,14930256
2010,36,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,"['contemporary country', 'country', 'country road']",79,2965423
2010,37,Glee Cast,0SCbttzoZTnLFebDYmAWCm,"['hollywood', 'pop', 'post-teen pop', 'viral pop']",76,1026208
2010,38,Jay Sean,4pADjHPWyrlAF0FA7joK2H,"['dance pop', 'desi', 'indian pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",69,851101
2010,39,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,"['dance pop', 'pop', 'post-teen pop']",89,14579928
2010,40,Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",69,1837699
2010,41,The Script,3AQRLZ9PuTAozP28Skbq8V,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",79,4963870
2010,42,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",76,1326332
2010,43,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",83,7344485
2010,44,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",85,4502618
2010,45,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,"['dance pop', 'edm', 'pop']",90,18287383
2010,46,Sade,47zz7sob9NUcODy0BTDvKx,"['british soul', 'neo soul', 'r&b']",72,1486543
2010,47,Sugarland,0hYxQe3AK5jBPCr5MumLHD,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock', 'pop rock']",64,906216
2010,48,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",80,8228652
2010,49,Kings Of Leon,2qk9voo8llSGYcZ6xrBzKx,"['garage rock', 'indie rock', 'modern rock', 'rock']",78,3762229
2010,50,Beyonce,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'post-teen pop', 'r&b']",86,18199644
2010,51,Daughtry,5P5FTygHyx2G57oszR3Wot,"['alternative metal', 'neo mellow', 'nu metal', 'pop rock', 'post-grunge']",68,1105947
2010,52,Pitbull,0TnOYISbd1XYRBk9myaseg,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",83,6824107
2010,53,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ,"['contemporary country', 'country', 'country road', 'modern country rock', 'pop rock']",70,1187910
2010,54,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,"['contemporary country', 'country', 'country road']",75,2401704
2010,55,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",89,8443692
2010,56,Nickelback,6deZN1bslXzeGvOLaLMOIF,"['alternative metal', 'canadian pop', 'canadian rock', 'nu metal', 'post-grunge']",78,3505710
2010,57,Kris Allen,2zwHaEmXxX6DTv4i8ajNCM,"['acoustic pop', 'idol', 'indiecoustica', 'neo mellow', 'pop rock']",48,107040
2010,58,P!nk,1KCSPY1glIKqW2TotWuXOR,"['dance pop', 'pop', 'post-teen pop']",86,6107937
2010,59,Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",72,1807703
2010,60,Nelly,2gBjLmx6zQnFGQJCAQpRgw,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",77,1231479
2010,61,La Roux,3K2zB87GZv1krx031en5VA,"['alternative dance', 'dance pop', 'electropop', 'indietronica', 'neo-synthpop', 'new rave', 'pop']",62,418927
2010,62,Travie McCoy,7o9Nl7K1Al6NNAHX6jn6iG,['pop rap'],66,217369
2010,63,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",87,2653640
2010,64,Brad Paisley,13YmWQJFwgZrd4bf5IjMY4,"['contemporary country', 'country', 'country road', 'modern country rock']",70,1449044
2010,65,Monica,6nzxy2wXs6tLgzEtqOkEi2,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",65,1091818
2010,66,Casting Crowns,6eJqAWJdd8JhAN1pQGie4r,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",68,903533
2010,67,Maroon 5,04gDigrS5kc9YWfZHwBETP,['pop'],89,17458009
2010,68,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,"['contemporary country', 'country', 'country road']",79,3897786
2010,69,Josh Turner,7vCtweS8UVAXTyau2j0rDT,"['contemporary country', 'country', 'country road', 'modern country rock']",68,1269217
2010,70,Colbie Caillat,6aZyMrc4doVtZyKNilOmwu,"['acoustic pop', 'dance pop', 'folk-pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",74,1447925
2010,71,3OH!3,0FWzNDaEu9jdgcYTbcOa4F,"['dance pop', 'electropowerpop', 'emo', 'pop punk', 'pop rap', 'post-teen pop']",66,505927
2010,72,Billy Currington,1By9QBFnjZAoI83BZppHlt,"['contemporary country', 'country', 'country road', 'modern country rock']",71,1315768
2010,73,Shakira,0EmeFodog0BfCgMzAIvKQp,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",84,15943504
2010,74,Blake Shelton,1UTPBmNbXNTittyMJrNkvw,"['contemporary country', 'country', 'country road']",75,4151944
2010,75,Jack Johnson,3GBPw9NK25X1Wt2OUvOwY3,['neo mellow'],80,2368021
2010,76,Orianthi,0yNy8fi1yBBq526E6mx4Zs,['candy pop'],46,42960
2010,77,will.i.am,085pc2PYOi8bGKj0PNjekA,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",76,2542434
2010,78,Easton Corbin,070kGpqtESdDsLb3gdMIyx,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",63,500512
2010,79,Keith Urban,0u2FHSq3ln94y5Q57xazwf,"['australian country', 'contemporary country', 'country', 'country road']",75,3033168
2010,80,Far*East Movement,698hF4vcwHwPy8ltmXermq,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",68,830684
2010,81,Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,"['contemporary country', 'country', 'country road', 'pop rock']",74,1822938
2010,82,Paramore,74XFHRwlV6OrjEM0A2NCMF,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",79,4145827
2010,83,Norah Jones,2Kx7MNY7cI1ENniW7vT30N,"['adult standards', 'folk-pop', 'neo mellow', 'vocal jazz']",76,1804208
2010,84,Rick Ross,1sBkRIssrMs1AbVkOJbc7a,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",80,3051671
2010,85,T.I.,4OBJLual30L7gRl5UkeRcT,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",80,2793940
2010,86,Tim McGraw,6roFdX1y5BYSbp60OTJWMd,"['contemporary country', 'country', 'country road']",76,2656923
2010,87,Neon Trees,0RpddSzUHfncUWNJXKOsjy,"['indie pop', 'modern rock', 'neo mellow', 'pop', 'pop punk', 'pop rock', 'post-teen pop']",66,719954
2010,88,Reba McEntire,02rd0anEWfMtF7iMku9uor,"['contemporary country', 'country', 'country dawn', 'nashville sound']",64,846711
2010,89,Britney Spears,26dSoYclwsYLMAKD3tpOr4,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",81,5931624
2010,90,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']",78,4812651
2010,91,Hayley Williams,6Rx1JKzBrSzoKQtmbVmBnM,"['alternative rock', 'pop punk', 'pop rock', 'emo']",67,32086
2010,92,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",87,12086307
2010,93,Flo Rida,0jnsk9HBra6NMjO2oANoPY,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap', 'post-teen pop']",81,6935124
2010,94,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",68,1390024
2010,95,Shinedown,70BYFdaZbEKbeauJ670ysI,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']",75,1862369
2010,96,Melanie Fiona,4O2YL4ygn6eTBC0w1hyWUM,"['canadian pop', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",53,418460
2010,97,Shontelle,4M6Z1wubeKtwPqbjJygTOc,['post-teen pop'],59,310466
2010,98,Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,"['acoustic pop', 'dance pop', 'folk-pop', 'hollywood', 'lilith', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'show tunes', 'viral pop']",75,1125828
2010,99,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'pop rap', 'rap']",91,9560311
2010,100,The Band Perry,75FnCoo4FBxH5K1Rrx0k5A,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",62,918198
2009,1,Taylor Swift,06HL4z0CvFAxyc27GXpf02,"['dance pop', 'pop', 'post-teen pop']",89,19147456
2009,2,Beyonce,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'post-teen pop', 'r&b']",86,18199648
2009,3,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"['dance pop', 'pop']",91,7262692
2009,4,The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,"['dance pop', 'pop', 'pop rap']",79,3365730
2009,5,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,"['dance pop', 'pop', 'post-teen pop']",84,8442279
2009,6,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'pop rap', 'rap']",91,9560311
2009,7,Britney Spears,26dSoYclwsYLMAKD3tpOr4,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",81,5931624
2009,8,T.I.,4OBJLual30L7gRl5UkeRcT,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",80,2793940
2009,9,Nickelback,6deZN1bslXzeGvOLaLMOIF,"['alternative metal', 'canadian pop', 'canadian rock', 'nu metal', 'post-grunge']",78,3505715
2009,10,P!nk,1KCSPY1glIKqW2TotWuXOR,"['dance pop', 'pop', 'post-teen pop']",86,6107937
2009,11,Kings Of Leon,2qk9voo8llSGYcZ6xrBzKx,"['garage rock', 'indie rock', 'modern rock', 'rock']",78,3762229
2009,12,Katy Perry,6jJ0s89eD6GaHleKKya26X,"['dance pop', 'pop', 'post-teen pop']",85,12673197
2009,13,Flo Rida,0jnsk9HBra6NMjO2oANoPY,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap', 'post-teen pop']",81,6935124
2009,14,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']",78,4812651
2009,15,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,"['acoustic pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']",80,4296295
2009,16,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,"['ambient worship', 'modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",74,2389811
2009,17,Ne-Yo,21E3waRsmPlU7jZsS13rcj,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",81,4436379
2009,18,Lil Wayne,55Aa2cqylxrFIXC767Z865,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",91,7686855
2009,19,Rascal Flatts,0a1gHP0HAqALbEyxaD5Ngn,"['contemporary country', 'country', 'country road', 'pop rock']",74,1822938
2009,20,Zac Brown Band,6yJCxee7QumYr820xdIsjo,"['contemporary country', 'country', 'country road', 'modern country rock']",76,1451598
2009,21,Pitbull,0TnOYISbd1XYRBk9myaseg,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",83,6824107
2009,22,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",90,31096471
2009,23,Jamie Foxx,7LnaAXbDVIL75IVPnndf7w,"['dance pop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",70,515181
2009,24,Eminem,7dGJo4pcD2V6oG8kP0tJRR,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",93,25932482
2009,25,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,"['modern rock', 'neo mellow', 'pop punk', 'pop rap', 'pop rock', 'post-grunge']",70,1388021
2009,26,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",98,35712256
2009,27,Akon,0z4gvV4rjIZ9wHck67ucSV,"['dance pop', 'pop rap', 'r&b']",81,1866458
2009,28,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",82,4742934
2009,29,Keri Hilson,63wjoROpeh5f11Qm93UiJ1,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",68,1000686
2009,30,Shinedown,70BYFdaZbEKbeauJ670ysI,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']",75,1862369
2009,31,Soulja Boy,6GMYJwaziB4ekv1Y6wCDWS,"['atl hip hop', 'dance pop', 'dirty south rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",71,799760
2009,32,Keith Urban,0u2FHSq3ln94y5Q57xazwf,"['australian country', 'contemporary country', 'country', 'country road']",75,3033168
2009,33,David Cook,4SQxI8xg6LcSWL3KuGVHLa,"['idol', 'neo mellow', 'pop rock', 'talent show']",47,160866
2009,34,T-Pain,3aQeKQSyrW4qWr35idm0cy,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",81,1968824
2009,35,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'pop', 'post-teen pop']",75,3257553
2009,36,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,"['contemporary country', 'country', 'country road']",79,2965423
2009,37,Daughtry,5P5FTygHyx2G57oszR3Wot,"['alternative metal', 'neo mellow', 'nu metal', 'pop rock', 'post-grunge']",68,1105947
2009,38,Green Day,7oPftvlwr6VrsViSDV7fJY,"['permanent wave', 'pop punk', 'punk', 'rock']",82,8563536
2009,39,Lady Antebellum,32WkQRZEVKSzVAAYqukAEA,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",70,2421934
2009,40,Sugarland,0hYxQe3AK5jBPCr5MumLHD,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock', 'pop rock']",64,906216
2009,41,Darius Rucker,7FY5V3XMwlNBPitEjXowHQ,"['contemporary country', 'country', 'country road', 'modern country rock', 'pop rock']",70,1187910
2009,42,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,"['hip hop', 'pop rap', 'rap']",79,2964802
2009,43,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,"['contemporary country', 'country', 'country road']",75,2401704
2009,44,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",88,19023489
2009,45,3OH!3,0FWzNDaEu9jdgcYTbcOa4F,"['dance pop', 'electropowerpop', 'emo', 'pop punk', 'pop rap', 'post-teen pop']",66,505927
2009,46,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,"['boy band', 'dance pop', 'pop', 'post-teen pop']",86,1983354
2009,47,Jeremih,3KV3p5EY4AvKxOlhGHORLg,"['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",82,3295614
2009,48,Toby Keith,2bA6fzP0lMAQ4kz6CF61w8,"['contemporary country', 'country', 'country road']",71,1046374
2009,49,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,"['dance pop', 'pop', 'r&b', 'urban contemporary']",79,4141858
2009,50,Maxwell,2AOt5htsbtyaHd5Eq3kl3j,"['dance pop', 'funk', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",62,789532
2008,1,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",89,8443692
2008,2,Lil Wayne,55Aa2cqylxrFIXC767Z865,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",91,7686855
2008,3,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",90,31096471
2008,4,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",80,6054023
2008,5,Taylor Swift,06HL4z0CvFAxyc27GXpf02,"['dance pop', 'pop', 'post-teen pop']",89,19147456
2008,6,Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,"['australian pop', 'british soul', 'dance pop', 'europop', 'neo mellow', 'neo soul', 'pop', 'post-teen pop', 'r&b', 'talent show', 'uk pop', 'urban contemporary']",73,1691419
2008,7,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,"['dance pop', 'pop', 'post-teen pop']",84,8442280
2008,8,Jordin Sparks,2AQjGvtT0pFYfxR3neFcvz,"['dance pop', 'europop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",68,1117371
2008,9,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,"['boy band', 'dance pop', 'pop', 'post-teen pop']",86,1983354
2008,10,T.I.,4OBJLual30L7gRl5UkeRcT,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",80,2793940
2008,11,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",88,19023489
2008,12,Flo Rida,0jnsk9HBra6NMjO2oANoPY,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap', 'post-teen pop']",81,6935124
2008,13,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,"['contemporary country', 'country', 'country dawn', 'country road', 'dance pop', 'pop', 'post-teen pop']",75,3257553
2008,14,T-Pain,3aQeKQSyrW4qWr35idm0cy,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",81,1968824
2008,15,Josh Groban,6cXMpsP9x0SH4kFfMyVezF,"['adult standards', 'christmas', 'operatic pop']",66,414191
2008,16,Colbie Caillat,6aZyMrc4doVtZyKNilOmwu,"['acoustic pop', 'dance pop', 'folk-pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",74,1447925
2008,17,Ne-Yo,21E3waRsmPlU7jZsS13rcj,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",81,4436379
2008,18,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,"['chicago rap', 'pop rap', 'rap']",91,9560311
2008,19,Katy Perry,6jJ0s89eD6GaHleKKya26X,"['dance pop', 'pop', 'post-teen pop']",85,12673197
2008,20,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,"['dance pop', 'pop', 'r&b', 'urban contemporary']",79,4141858
2008,21,Sugarland,0hYxQe3AK5jBPCr5MumLHD,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock', 'pop rock']",64,906216
2008,22,Usher,23zg3TcAtWQy7J6upgbUnj,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",82,6853502
2008,23,Sara Bareilles,2Sqr0DXoaYABbjBo9HaMkM,"['acoustic pop', 'dance pop', 'folk-pop', 'hollywood', 'lilith', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'show tunes', 'viral pop']",75,1125828
2008,24,Fergie,3r17AfJCCUqC9Lf0OAc73G,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",73,2980605
2008,25,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",83,7344487
2008,26,Natasha Bedingfield,7o95ZoZt5ZYn31e9z1Hc0a,"['dance pop', 'europop', 'folk-pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b']",69,752869
2008,27,Timbaland,5Y5TRrQiqgUO4S36tzjIRZ,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",76,1326332
2008,28,Kid Rock,7dOBabd5O4CvKrg4iriHTM,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",71,813260
2008,29,Keyshia Cole,1vfezMIyCr4XUdYRaKIKi3,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",67,1566216
2008,30,Britney Spears,26dSoYclwsYLMAKD3tpOr4,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",81,5931624
2008,31,P!nk,1KCSPY1glIKqW2TotWuXOR,"['dance pop', 'pop', 'post-teen pop']",86,6107937
